datetime,Org,NH4SO4,NH4NO3,eBC880,total_mass
2016-08-21 03:00:00,0.715433134181749,0.141447303484618,0.043077633095539476,0.1000419292380936,3.2573142329598053
2016-08-21 07:00:00,0.6761774626901761,0.22275807874467665,0.023073328590367953,0.07799112997477932,2.4560549393494284
2016-08-21 09:00:00,0.6817221487250985,0.24483843560601595,0.023764436323175826,0.04967497934570974,3.101209140478586
2016-08-21 11:00:00,0.6520880159310124,0.2758420181517731,0.016070358961674906,0.05599960695553959,5.0650891215217975
2016-08-21 13:00:00,0.6550750084448705,0.27898555819986726,0.016489911295383252,0.04944952205987887,5.451427815087366
2016-08-21 15:00:00,0.6639702804764458,0.26713609277160405,0.017032830206252427,0.051860796545697835,6.91216726075792
2016-08-21 17:00:00,0.647890039890333,0.27394240448187934,0.018120990793356436,0.06004656483443124,8.648579671991804
2016-08-21 19:00:00,0.5869568313858476,0.33587686089223334,0.01700285462821611,0.060163453093702975,9.787893974151471
2016-08-21 21:00:00,0.5578957203143888,0.3616088157598452,0.018008339024087924,0.06248712490167794,9.532755762683598
2016-08-21 23:00:00,0.5682154968549926,0.3578275290905461,0.01807807593174061,0.05587889812272071,9.039360419933178
2016-08-22 01:00:00,0.6355145999065601,0.29347663707146004,0.02042220211152792,0.05058656091045199,10.448881886548417
2016-08-22 03:00:00,0.6326451187564225,0.29400499191060486,0.020582441476715736,0.052767447856256984,10.158753583463993
2016-08-22 05:00:00,0.5860787894835856,0.33800982720794803,0.018758073851414734,0.05715330945705176,9.28185970400611
2016-08-22 07:00:00,0.5954648137919283,0.32688724505815653,0.019609345237378298,0.058038595912537044,9.98719026341556
2016-08-22 09:00:00,0.6147991437118405,0.3039293184458322,0.020026779688654225,0.06124475815367307,10.001386542552035
2016-08-22 11:00:00,0.6610227447614111,0.2381435828578897,0.018497839788079874,0.0823358325926193,7.433549655449343
2016-08-22 13:00:00,0.6816190907713199,0.21896237229768525,0.018868263225159703,0.08055027370583513,5.899669586915067
2016-08-22 15:00:00,0.6128430202291825,0.3013996564437126,0.014663531229317555,0.07109379209778743,5.021057246587771
2016-08-22 17:00:00,0.4874786962608604,0.4447396041839906,0.01710936254428558,0.05067233701086341,6.493888370087493
2016-08-22 19:00:00,0.4753091417989701,0.4485901871637924,0.014892033016159477,0.061208638021077975,5.635928377971848
2016-08-22 21:00:00,0.5785895100575827,0.34284550811878217,0.01742857501204594,0.06113640681158931,4.020991955866786
2016-08-22 23:00:00,0.5833802419101329,0.3595961427610313,0.017408890622309818,0.03961472470652589,4.243523115340674
2016-08-23 01:00:00,0.6651385873802588,0.26398673000998896,0.025572941168991014,0.045301741440761295,3.9702226510473295
2016-08-23 03:00:00,0.6806749401300155,0.2545485550983678,0.030684632719140622,0.03409187205247618,4.866262543301732
2016-08-23 05:00:00,0.6861319836794784,0.24040471827227353,0.034536762875815585,0.03892653517243264,5.3712204046372545
2016-08-23 07:00:00,0.6728660436413595,0.24889744675608005,0.030408429595550974,0.04782808000700935,5.731204346062563
2016-08-23 09:00:00,0.6766901593404396,0.24614642901559913,0.022484744262197463,0.054678667381763676,6.096618955113378
2016-08-23 11:00:00,0.6622964597387044,0.2764191131304883,0.021191708407505037,0.04009271872330233,5.855028231437052
2016-08-23 13:00:00,0.6215259138759872,0.31983526328598477,0.019651727265724336,0.03898709557230363,5.823349923026471
2016-08-23 15:00:00,0.6251889461280116,0.3216139690970855,0.01793668708478162,0.035260397690121244,5.637684570293241
2016-08-23 17:00:00,0.6250188462983932,0.32216241955510894,0.01768531548602886,0.03513341866046902,5.651314548088712
2016-08-23 19:00:00,0.6636757223352476,0.27654882131965997,0.019136286188709734,0.04063917015638273,5.475431686811937
2016-08-23 21:00:00,0.6436914209482585,0.2952108736476652,0.018502708780861438,0.042594996623214795,5.767837057794268
2016-08-23 23:00:00,0.706481355877872,0.23112575148516065,0.024114158373137434,0.0382787342638299,5.005559971742629
2016-08-24 01:00:00,0.7568860682966063,0.1811951714333602,0.029953815120894563,0.031964945149138925,4.732183937568082
2016-08-24 03:00:00,0.7813129447881026,0.16011878897507667,0.02895256761088443,0.029615698625936306,4.5472842528881
2016-08-24 05:00:00,0.7539188265762254,0.18507229513752504,0.02920707457086625,0.03180180371538329,4.292633877680503
2016-08-24 07:00:00,0.7838850640882314,0.1590854647584363,0.02274588885870127,0.034283582294630945,3.1263944088125757
2016-08-24 09:00:00,0.7896059894109547,0.15160771309175747,0.017887445089158977,0.040898852408128954,2.2857120553685646
2016-08-24 11:00:00,0.746755436394088,0.1890344208004218,0.02359556330497098,0.0406145795005192,1.743807294597119
2016-08-24 13:00:00,0.7243220349802428,0.18389575083896967,0.025880296301124248,0.06590191787966312,1.3328595407555839
2016-08-24 15:00:00,0.7081967235031384,0.1950476887403957,0.025036556370547133,0.0717190313859188,1.2636743448517078
2016-08-24 17:00:00,0.7927426970532517,0.15007856005468698,0.018565380073938674,0.03861336281812269,1.4836832593381781
2016-08-24 19:00:00,0.777169378315582,0.14361708655635178,0.028257101430821958,0.050956433697244216,1.3831717584233476
2016-08-24 21:00:00,0.8720007163545288,0.043014918423195644,0.026950253817751065,0.05803411140452461,2.5985493074723394
2016-08-24 23:00:00,0.7903082442032812,0.11947245400684615,0.02472841003368859,0.06549089175618417,2.056896713233101
2016-08-25 01:00:00,0.7145958990040023,0.21046039811064804,0.022760651577093657,0.052183051308256075,1.990521776628384
2016-08-25 03:00:00,0.7004492184956864,0.23644695384877304,0.028391758473987228,0.03471206918155338,2.123152025727264
2016-08-25 05:00:00,0.7452501347316413,0.15682917651166067,0.033246321326935516,0.06467436742976257,2.522776897310876
2016-08-25 13:00:00,0.7021539676873303,0.22966629179316925,0.02094420617557488,0.047235534343925474,3.903290236065902
2016-08-25 15:00:00,0.7411044599298987,0.19644404111538646,0.021800683527534212,0.040650815427180624,2.784273791573728
2016-08-25 19:00:00,0.7482940554664896,0.18283307354642064,0.02476821531104156,0.04410465567604814,1.493311737512727
2016-08-25 21:00:00,0.7530715782728788,0.1505803964165681,0.017205638108854567,0.07914238720169856,1.6681452843156916
2016-08-25 23:00:00,0.8066126597757253,0.11854023972904858,0.02100125899432362,0.05384584150090248,2.1124843967401556
2016-08-26 01:00:00,0.7961263464534332,0.12648178363185283,0.025768993516554685,0.051622876398159274,2.260315738705343
2016-08-26 03:00:00,0.82329043613875,0.10664026396895417,0.02679930970882094,0.04326999018347489,2.383199061583853
2016-08-26 05:00:00,0.7637468555755594,0.16385439896871623,0.026626864727166466,0.04577188072855785,2.2185018046821128
2016-08-26 07:00:00,0.7188836170187145,0.20005388995284343,0.02962162796419815,0.05144086506424399,1.5086935241675177
2016-08-26 09:00:00,0.6924322228232671,0.23785407856703308,0.03751659869962285,0.03219709991007697,1.7174528188699776
2016-08-26 13:00:00,0.8587562439995869,0.08975945750507694,0.03085636276039637,0.02062793573493972,2.015567652248239
2016-08-26 15:00:00,0.7650305727994426,0.13388256837621265,0.021673858834850557,0.07941299998949419,2.8341455432961227
2016-08-26 17:00:00,0.7403216274760208,0.13877751744676864,0.028897766101986046,0.0920030889752243,2.222664502656732
2016-08-26 19:00:00,0.7315250551367547,0.165003676197052,0.030396678278073457,0.07307459038812004,2.6923038357801654
2016-08-26 21:00:00,0.5530466107721737,0.34435748954675566,0.03689149422872625,0.0657044054523444,6.555915041532884
2016-08-26 23:00:00,0.5003900935496918,0.40175918253660153,0.030602649256422008,0.06724807465728465,8.828141222266058
2016-08-27 01:00:00,0.5368521741569641,0.36965859530232553,0.026787111421653933,0.0667021191190565,8.963485836676924
2016-08-27 03:00:00,0.5608692799144562,0.34304402805292433,0.02602968022303544,0.07005701180958394,7.173750164594477
2016-08-27 05:00:00,0.5747629721947901,0.3315223676103205,0.021715358421542326,0.07199930177334704,3.2397050284499804
2016-08-27 09:00:00,0.8431222341481218,0.0988167082650466,0.019593156178444846,0.03846790140838657,1.0273370408343658
2016-08-31 09:00:00,0.8060094244290362,0.14274903964820054,0.026983859566045966,0.024257676356717356,1.8038001396569558
2016-08-31 11:00:00,0.8507366568412251,0.09449336027184926,0.023628250621255,0.03114173226567057,2.057624779936763
2016-08-31 13:00:00,0.748055382957098,0.20329256435613607,0.0220350765510507,0.0266169761357154,2.515105384573419
2016-08-31 15:00:00,0.7468108081950308,0.18575955019191406,0.02902183336636337,0.03840780824669194,3.21400792274139
2016-08-31 17:00:00,0.8141195297239929,0.11863151528564471,0.027673612781671738,0.03957534220869068,2.9263676202544087
2016-08-31 19:00:00,0.8529885260293858,0.05912890481544037,0.028946077164835764,0.058936491990338104,3.1651527551144607
2016-08-31 21:00:00,0.7772851270706068,0.10382262951504112,0.03470814302634226,0.08418410038800984,3.580961233897515
2016-08-31 23:00:00,0.6153422556722955,0.28936566731813923,0.030594378303070782,0.06469769870649443,3.255795866180561
2016-09-01 01:00:00,0.5962844210438566,0.3250883049132048,0.03011272089487029,0.04851455314806842,3.6818230491547204
2016-09-01 03:00:00,0.6041736921296705,0.3255801339729233,0.028770744514691398,0.04147542938271473,3.9279641567230144
2016-09-01 05:00:00,0.532164413620963,0.3922473013137925,0.03634862556002503,0.03923965950521951,5.162927062938762
2016-09-01 13:00:00,0.49908292992471565,0.4213373246096061,0.02504651782750015,0.05453322763817821,5.9981320410787875
2016-09-01 15:00:00,0.4919182556198984,0.4278596813786296,0.020907545343462793,0.05931451765800916,4.894113809940125
2016-09-01 17:00:00,0.5045162903154203,0.4234201034054126,0.02039822384862786,0.051665382430539135,5.003688888736294
2016-09-01 19:00:00,0.5663702664873232,0.3507895979573034,0.022098895637301063,0.06074123991807218,4.969160991891383
2016-09-01 21:00:00,0.6084072672035162,0.29309180582379424,0.02555129652682038,0.07294963044586904,5.1110745554313315
2016-09-01 23:00:00,0.625347968813629,0.27296536845462654,0.030387111772576386,0.07129955095916805,5.639320228401781
2016-09-02 01:00:00,0.6563045103366187,0.240114226773841,0.04247359546216672,0.061107667427373474,6.419071722320196
2016-09-02 03:00:00,0.6351933669615379,0.26008528059634306,0.04816963151249999,0.05655172092961895,5.820282647271469
2016-09-02 05:00:00,0.6218597542791446,0.2894755432640901,0.03941199136712621,0.04925271108963908,4.612172507348258
2016-09-02 07:00:00,0.6475909046303648,0.2645655789433044,0.03230423402366373,0.055539282402667006,4.069344979314083
2016-09-02 09:00:00,0.6659706903569018,0.238821417490008,0.035490994126884765,0.05971689802620543,3.22271427955865
2016-09-02 11:00:00,0.677363243897698,0.2433923629293422,0.0394752803440683,0.0397691128288916,2.931169234313767
2016-09-02 13:00:00,0.7685607320544744,0.16908349315256554,0.027933794914531053,0.034421979878428925,2.247924154080694
2016-09-02 15:00:00,0.7206586097445059,0.21235932591991846,0.02405336347866024,0.0429287008569154,2.3217334326562615
2016-09-02 17:00:00,0.7004572512189958,0.16543011570332206,0.021314522264106472,0.11279811081357558,0.838662095647569
2016-09-02 19:00:00,0.7837628771433296,0.12603311071023876,0.030264008127197754,0.05994000401923394,0.7592758916965727
2016-09-02 21:00:00,0.7441334219649189,0.16918567538014373,0.01855123001126947,0.06812967264366776,1.060419009758956
2016-09-02 23:00:00,0.7782906088678109,0.12534034885096912,0.030360890094037307,0.06600815218718258,1.2598898354883588
2016-09-03 01:00:00,0.7601145770745351,0.14960595420248157,0.03272897096501446,0.057550497757968826,1.2039861113174413
2016-09-03 03:00:00,0.7972802113637693,0.09924282967380414,0.04255085032463453,0.06092610863779217,1.442788682313347
2016-09-03 05:00:00,0.864006372441846,0.061824784443038794,0.03159350594379695,0.04257533717131838,1.949673344123738
2016-09-03 07:00:00,0.763747089515768,0.12693916145925307,0.028931789627532352,0.08038195939744659,1.5126777315640103
2016-09-03 09:00:00,0.7396750158211955,0.18828466170878053,0.03112279970655048,0.04091752276347356,1.2975370065021241
2016-09-03 13:00:00,0.7894871624946377,0.1393308826543743,0.020371850142206015,0.050810104708781986,1.4469661186762477
2016-09-03 15:00:00,0.7673523187771106,0.12060744886895196,0.0280840896002009,0.08395614275373646,2.077775303609175
2016-09-03 17:00:00,0.7307451692405328,0.1563989520530881,0.02682403604883034,0.08603184265754898,1.8383542083312832
2016-09-03 19:00:00,0.7422144835352066,0.10949687403146632,0.030946514031565068,0.1173421284017619,1.8728354683286983
2016-09-03 21:00:00,0.7533523446539083,0.11499988657563996,0.031074634199061445,0.10057313457139026,1.6451610134767305
2016-09-03 23:00:00,0.681487126462427,0.19627428884535147,0.03866142875378595,0.08357715593843555,1.7451120268729514
2016-09-04 01:00:00,0.7235542577462575,0.1728716230909514,0.027506046744242712,0.07606807241854836,1.9577924780395268
2016-09-04 03:00:00,0.7098578984688746,0.19287528599954773,0.03046925206073618,0.06679756347084141,1.6495960971405774
2016-09-04 05:00:00,0.7263091055142962,0.20214460008693172,0.022965156432590207,0.048581137966181756,1.0433781941313358
2016-09-04 09:00:00,0.8120068360216834,0.10666211894525085,0.035514319419805644,0.045816725613259966,1.3640433523672157
2016-09-04 13:00:00,0.8563054131220578,0.030607750533158114,0.021861766469266825,0.09122506987551729,0.6741129393917199
2016-09-04 17:00:00,0.8146108582842795,0.08596493841628822,0.03330279684741479,0.06612140645201743,1.1442360962921045
2016-09-04 19:00:00,0.6802497311898226,0.2341479379284802,0.025589477230751962,0.06001285365094546,1.7633555740493072
2016-09-04 21:00:00,0.7235363728799947,0.2040529993974066,0.025879741117942136,0.046530886604656554,3.1160162760683376
2016-09-04 23:00:00,0.7330546050360532,0.17648894910160032,0.029625198505736514,0.06083124735660993,3.2189870914873278
2016-09-05 01:00:00,0.7814958739839298,0.1377811612258516,0.025383562093804483,0.05533940269641406,2.5138869091735723
2016-09-05 03:00:00,0.8334205273903125,0.09420733046733674,0.023423864561524198,0.04894827758082677,2.3912996694667954
2016-09-05 07:00:00,0.8256568357106416,0.12743568444688738,0.022013249123386175,0.024894230719084934,2.4825832417717555
2016-09-05 09:00:00,0.6579198849945017,0.2726117201994145,0.023780951734371652,0.045687443071712165,3.2286332979603984
2016-09-05 11:00:00,0.6841693342738874,0.26236379792723885,0.01610082142298385,0.03736604637588973,2.425062557821716
2016-09-05 13:00:00,0.7500698094463053,0.19771743311590687,0.026229482911419685,0.02598327452636817,1.070765733232194
2016-09-05 15:00:00,0.642076878371335,0.2559534523267069,0.029452623844570067,0.0725170454573881,0.930270939397836
2016-09-05 17:00:00,0.5910754837742657,0.3068891311773171,0.020928332439660406,0.08110705260875693,0.8304456620425613
2016-09-05 19:00:00,0.7420924481984074,0.18365110418087227,0.027654471120505574,0.04660197650021474,1.0077469568223913
2016-09-05 21:00:00,0.7424917286707896,0.14243898810344663,0.030495513886612122,0.08457376933915167,0.8266865784310484
2016-09-05 23:00:00,0.808988588478935,0.061101433051733774,0.04752698592114247,0.08238299254818879,1.0024641912794376
2016-09-06 01:00:00,0.7178032684521132,0.16789204643073732,0.03372246431709861,0.08058222080005079,0.8571803967948779
2016-09-06 05:00:00,0.532201252331763,0.07418272796369159,0.02483466443117919,0.3687813552733663,1.9328634428159208
2016-09-06 07:00:00,0.6703182957176288,0.16501900312123785,0.04650050635313027,0.1181621948080031,1.1212384825389738
2016-09-06 09:00:00,0.7082427456618137,0.16986944276618057,0.03988312673483549,0.0820046848371703,1.0401661828146764
2016-09-06 11:00:00,0.744219121932182,0.17629146027651468,0.0364881308133749,0.043001286977928425,1.4254689640210616
2016-09-06 13:00:00,0.7869407018968602,0.12935126730319588,0.02309690321334087,0.06061112758660313,2.0079151278964127
2016-09-06 17:00:00,0.7908687871728115,0.10390114710816692,0.028237415818308305,0.07699264990071333,2.177519545257874
2016-09-06 19:00:00,0.7998075006779934,0.07488600532628764,0.03799555300493435,0.08731094099078457,2.655325866027145
2016-09-06 21:00:00,0.7616969441997609,0.11842635394180387,0.04145684785693143,0.07841985400150384,2.719968083540547
2016-09-06 23:00:00,0.7872557997923686,0.10921364863418355,0.04302590055656447,0.06050465101688353,2.252397091952015
2016-09-07 01:00:00,0.7237347695015992,0.19932303942363366,0.0289875223918791,0.04795466868288807,2.3154158510456195
2016-09-07 03:00:00,0.6404256517458703,0.27448421317116056,0.030669948163013373,0.05442018691995582,2.033363100401674
2016-09-07 05:00:00,0.6593530628147012,0.2506801938662458,0.033303525069691906,0.05666321824936119,2.253595964811611
2016-09-07 07:00:00,0.6788272702953255,0.2109135494010174,0.033638005154418775,0.07662117514923819,2.267447603898142
2016-09-07 09:00:00,0.721665314575084,0.1693437068185476,0.03798875958192808,0.0710022190244404,1.5625286297293213
2016-09-07 11:00:00,0.6349243133922267,0.2811045644723456,0.02403564594113086,0.05993547619429693,0.7092877657664314
2016-09-07 13:00:00,0.6951646344803624,0.23833588495712205,0.021153629740424573,0.04534585082209102,0.824507630184012
2016-09-07 15:00:00,0.6018045113694347,0.3087876782650596,0.036967533014827574,0.05244027735067817,0.7808501798373965
2016-09-07 17:00:00,0.6562686411015717,0.2886815235891522,0.02009056265035716,0.034959272658918995,0.9211290038605667
2016-09-07 19:00:00,0.7253503773446398,0.1920667489848979,0.024703821697655087,0.057879051972807204,0.7824592569566837
2016-09-07 21:00:00,0.5863553315038567,0.3060503506107564,0.036211089170235106,0.07138322871515196,0.36631853827101485
2016-09-07 23:00:00,0.16800160763484565,0.6976376245496435,0.08915145186810501,0.04520931594740573,0.2569824328577721
2016-09-08 03:00:00,0.47182602399159435,0.4061599192207202,0.035806290837720876,0.08620776594996443,0.4438347239181157
2016-09-08 05:00:00,0.42218063401204153,0.4162374540799909,0.0625854761992103,0.0989964357087573,0.3094151802607814
2016-09-08 07:00:00,0.7195075051272756,0.1328344528979224,0.05826276734113869,0.08939527463366337,0.614573871215687
2016-09-08 11:00:00,0.726937600206709,0.13247448562612132,0.06561386229650057,0.07497405187066908,0.45191635178590533
2016-09-08 13:00:00,0.6631359676308078,0.2537563487271919,0.017556255054458663,0.06555142858754154,0.6679564571430516
2016-09-08 17:00:00,0.6243251819282465,0.2994636721211155,0.017880835520067775,0.05833031043057034,1.0770729580597864
2016-09-08 19:00:00,0.6622094320494177,0.24197907769226984,0.03217053074511641,0.06364095951319619,1.0020433457917435
2016-09-08 21:00:00,0.7181399381840673,0.18972515609247945,0.030464624334788616,0.0616702813886646,1.2805843952986395
2016-09-08 23:00:00,0.7195105249181205,0.18571559759668113,0.033506119867289574,0.06126775761790888,1.2914704744616148
2016-09-09 01:00:00,0.7759828823897958,0.13522983663511115,0.0331520861399955,0.055635194835097566,1.3455870914425767
2016-09-09 03:00:00,0.8026169293263431,0.1131165222336101,0.03642992130377488,0.04783662713627185,1.4885351301452456
2016-09-09 05:00:00,0.8105582008223776,0.10861088046418654,0.03511363409765947,0.04571728461577643,1.736936055309754
2016-09-09 07:00:00,0.8337515207359893,0.07684723822784545,0.040893350535146054,0.04850789050101911,1.9348810890473196
2016-09-09 09:00:00,0.7970984237344633,0.10797698458294122,0.03980961094697024,0.05511498073562533,1.782564353442576
2016-09-09 11:00:00,0.8724346531986066,0.05128487823042659,0.03165849171667362,0.0446219768542934,1.2734756280644806
2016-09-09 13:00:00,0.7943893840150773,0.12404740606382945,0.029589829231483306,0.05197338068960998,1.1769197844816783
2016-09-09 15:00:00,0.8164128395104459,0.1185622515555425,0.022627723330015434,0.04239718560399615,1.1591807168296506
2016-09-09 17:00:00,0.8652345926441669,0.06717152735881932,0.027820934870661743,0.039772945126352,1.8260654263664151
2016-09-09 19:00:00,0.8268944855418233,0.0758162325031274,0.028411633040021343,0.06887764891502807,2.2706204765052163
2016-09-09 21:00:00,0.8236105650293811,0.050561429472616735,0.031069496459400565,0.0947585090386017,3.16584234010893
2016-09-09 23:00:00,0.7803679225635475,0.05483040547985052,0.037641922844072515,0.1271597491125294,3.8230847685126417
2016-09-10 01:00:00,0.7650298212275025,0.05199287170637586,0.035815150776953,0.14716215628916868,4.085574818695778
2016-09-10 03:00:00,0.6787367936670706,0.17825397313819785,0.04406990003861432,0.09893933315611717,3.4694745663825675
2016-09-10 05:00:00,0.5893785314805349,0.30770484001088394,0.04107075057661724,0.06184587793196399,3.8504668049497233
2016-09-10 07:00:00,0.5427321362514074,0.36415163330444394,0.040174679438778504,0.05294155100537012,3.7692888895483714
2016-09-10 09:00:00,0.5715608715355803,0.33522709699727515,0.03213314512978686,0.06107888633735761,3.470945734489166
2016-09-10 11:00:00,0.6114283126508702,0.2976260797732244,0.027871695352341987,0.06307391222356334,3.385092068543608
2016-09-10 13:00:00,0.5646722508915196,0.3617327383552272,0.021914395880977183,0.05168061487227607,5.720181556094177
2016-09-10 15:00:00,0.5247892683286011,0.3846129319750208,0.020789844573678436,0.06980795512269986,6.523024477649083
2016-09-10 17:00:00,0.548208749536456,0.3661692177749565,0.017644846475016546,0.06797718621357085,7.057022020488253
2016-09-10 19:00:00,0.5938189514545483,0.2996765297770013,0.020292977375183662,0.08621154139326673,5.4278463467601
2016-09-10 21:00:00,0.6399753455421486,0.27646552290919557,0.021549703965103764,0.062009427583551886,4.647115950421002
2016-09-10 23:00:00,0.6554994134192866,0.25438205781522744,0.023679365420666783,0.06643916334481915,4.504346306211219
2016-09-11 01:00:00,0.6701271312240481,0.2468781154562007,0.023392526932527358,0.059602226387223796,4.100811577273443
2016-09-11 03:00:00,0.6729470416911265,0.1866771662779606,0.03818334693609324,0.10219244509481974,3.7464902581082073
2016-09-11 05:00:00,0.7365604258680832,0.13954316666479316,0.03210895966487831,0.09178744780224525,4.238074042957369
2016-09-11 07:00:00,0.6744749003153072,0.21274820725788576,0.03202707821684196,0.08074981420996492,4.0952230446022675
2016-09-11 09:00:00,0.612932033668265,0.278301953878376,0.028309825754998175,0.08045618669836085,3.76070520386923
2016-09-11 11:00:00,0.5757488749218058,0.28578585682438257,0.023469413164401647,0.11499585508941003,4.045732775657617
2016-09-11 13:00:00,0.5681098734302876,0.3416427143547389,0.02389953849156167,0.0663478737234119,3.208874498187182
2016-09-11 15:00:00,0.6103289811455538,0.3008355974522782,0.021557673841052397,0.06727774756111564,3.0783209531779647
2016-09-11 17:00:00,0.6095306156996778,0.2989844914916036,0.024313009567752293,0.06717188324096632,3.9185964022439306
2016-09-11 19:00:00,0.506630160024429,0.4044267804894545,0.022345372435528765,0.06659768705058779,5.1477238201919535
2016-09-11 21:00:00,0.4995988141285397,0.40133272838242157,0.0291453893735733,0.0699230681154654,5.523391784843297
