datetime,Org,NH4SO4,NH4NO3,eBC880
2019-06-30 00:00:00,0.684638320234087,0.2471766817248441,0.024700845197541278,0.04348415284352758
2019-06-30 02:00:00,0.7159962529819174,0.19948259713503952,0.0446534503644877,0.03986769951855543
2019-06-30 04:00:00,0.7424346121137634,0.19364915915163664,0.031238882481596456,0.032677346253003545
2019-06-30 06:00:00,0.7126055707878148,0.2396496277249619,0.01637645924179831,0.031368342245424854
2019-06-30 08:00:00,0.7270942780579827,0.23078898235705095,0.012984813213956893,0.029131926371009656
2019-06-30 10:00:00,0.6296930649770026,0.3282662072076653,0.014592071493322525,0.027448656322009535
2019-06-30 12:00:00,0.5897746179758067,0.3678605431026935,0.009310937568628084,0.03305390135287182
2019-06-30 14:00:00,0.48274110163193124,0.45301586084792983,0.01671271293832676,0.04753032458181221
2019-06-30 16:00:00,0.7779311372735784,0.1428278262340509,0.030953274870582956,0.048287761621787696
2019-06-30 18:00:00,0.760365468248236,0.1609713292520931,0.024418295948892037,0.05424490655077894
2019-06-30 20:00:00,0.7081558600061982,0.21711625975689605,0.01809367937497035,0.056634200861935526
2019-06-30 22:00:00,0.710575791989972,0.1861437505378893,0.021010652848993613,0.08226980462314501
2019-07-01 00:00:00,0.8114330722706192,0.08386025945773048,0.03603403891814939,0.06867262935350096
2019-07-01 02:00:00,0.825998459053269,0.07621555242349831,0.04300982106744596,0.05477616745578686
2019-07-01 04:00:00,0.8161548291132363,0.08062561837553424,0.04682354498058008,0.056396007530649335
2019-07-01 06:00:00,0.6632877820091438,0.2409822748083247,0.034102330192995356,0.0616276129895363
2019-07-01 08:00:00,0.6456636410158071,0.2809748904852922,0.02677495541346326,0.046586513085437514
2019-07-01 14:00:00,0.8169508574513107,0.13843159404618208,0.018593352526300077,0.02602419597620722
2019-07-01 16:00:00,0.8038953936464973,0.12176460224810137,0.02440717411162551,0.049932829993775706
2019-07-01 18:00:00,0.6858740041614365,0.14772202054607678,0.016285487122451665,0.15011848817003515
2019-07-01 20:00:00,0.7278708992913434,0.15980515956107566,0.017487474417367043,0.0948364667302138
2019-07-01 22:00:00,0.7657832103904091,0.17071310225476474,0.018572557400787462,0.044931129954038695
2019-07-02 00:00:00,0.7665927112672268,0.11398415277511854,0.03451475455685736,0.08490838140079737
2019-07-02 02:00:00,0.7665927112672268,0.11398415277511854,0.03451475455685736,0.08490838140079737
2019-07-02 04:00:00,0.7268188528786029,0.17077955854570726,0.04164726945306456,0.06075431912262516
2019-07-02 08:00:00,0.7597934209280429,0.15810019758145663,0.029032246584792507,0.05307413490570804
2019-07-02 10:00:00,0.787449749966234,0.12717751534683852,0.026161522271321343,0.05921121241560613
2019-07-02 12:00:00,0.8738972407303366,0.05988099678818897,0.02192698186514736,0.044294780616327134
2019-07-02 14:00:00,0.8723653132293195,0.06623539598907002,0.02346596041855805,0.03793333036305229
2019-07-02 18:00:00,0.7833295448261159,0.15023414180955366,0.020759158166393146,0.04567715519793719
2019-07-02 20:00:00,0.7681654086657193,0.16537374974079563,0.024740674470571086,0.041720167122914036
2019-07-02 22:00:00,0.7786857482496854,0.15790541311621167,0.020927389077559595,0.0424814495565433
2019-07-03 00:00:00,0.658771343900705,0.23634650948325256,0.039735783931753435,0.06514636268428897
2019-07-03 02:00:00,0.74091209604739,0.151036583610966,0.03535127311925402,0.07270004722239014
2019-07-03 04:00:00,0.8119536268568183,0.07725411183150939,0.03155921677900761,0.07923304453266478
2019-07-03 06:00:00,0.8293217837366623,0.1118510304444175,0.019094925840834803,0.03973225997808528
2019-07-03 08:00:00,0.8293217837366623,0.1118510304444175,0.019094925840834803,0.03973225997808528
2019-07-03 10:00:00,0.7519081994088084,0.1870112867591267,0.02687788999364219,0.034202623838422624
2019-07-03 12:00:00,0.7472532929834368,0.20144662963603427,0.02055412632561692,0.03074595105491193
2019-07-03 14:00:00,0.7195791064770592,0.2293850966995955,0.021939506663519213,0.029096290159826056
2019-07-03 16:00:00,0.6272263752123449,0.30146633022793895,0.031672072731525905,0.03963522182819011
2019-07-03 18:00:00,0.6995995937098692,0.21713568037183686,0.027420569757314453,0.05584415616097952
